course_id,discipline,distance,nb_partants,allocation,taux_hippo,confiance_top1,cote_top1,ecart_top2,std_probas,temperature,precipitation,vent_kmh,terrain_lourd,erreur_top1,top1_dans_top5,gagnant_rang_chez_victor,precision_quinte,victor_correct,tranche_conf,tranche_dist
77756,TROT_MONTE,2500,14,21100,0.4389,61.06,7.2,3.1,12.38,23.5,0.0,17.2,0,2,1,4,2,1,55-65%,Fond
77759,TROT_MONTE,2500,13,19200,0.4389,76.96,3.5,13.02,8.7,23.5,0.0,17.2,0,3,1,3,3,1,>65%,Fond
77763,TROT_MONTE,2000,9,24700,0.4389,91.1,2.7,8.44,7.86,23.5,0.0,17.2,0,2,1,2,5,1,>65%,Long
77764,TROT_MONTE,2000,8,24700,0.4389,89.04,3.0,0.64,6.63,23.5,0.0,17.2,0,1,1,1,4,1,>65%,Long
77766,TROT_MONTE,1400,16,25900,0.4389,63.17,5.2,6.0,16.14,23.5,0.0,17.2,0,2,1,99,2,1,55-65%,Sprint
77767,TROT_MONTE,2000,15,14600,0.4389,84.47,3.1,13.13,13.51,23.5,0.0,17.2,0,1,1,1,3,1,>65%,Long
77768,TROT_MONTE,1400,16,50900,0.4389,59.55,8.5,1.94,3.95,23.5,0.0,17.2,0,12,0,99,3,0,55-65%,Sprint
77773,TROT_MONTE,1400,16,25900,0.4389,47.3,10.0,5.45,8.2,23.5,0.0,17.2,0,5,1,99,2,1,45-55%,Sprint
77774,TROT_MONTE,2100,12,15400,0.4389,65.63,4.9,3.02,4.34,23.5,0.0,17.2,0,1,1,1,3,1,>65%,Long
77778,CROSS,2575,11,26000,0.3784,73.48,2.5,4.05,15.12,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Fond
77781,CROSS,2575,14,29000,0.3784,80.93,2.3,16.23,9.36,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
77783,TROT_ATTELE,3150,11,20000,0.3784,82.83,2.6,9.32,12.34,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
77784,CROSS,2575,13,26000,0.3784,77.41,3.1,0.85,10.19,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
77787,CROSS,2575,9,19500,0.3784,88.09,1.8,19.77,13.56,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
77788,CROSS,2575,14,19500,0.3784,60.19,5.2,3.59,4.37,15.0,0.0,10.0,0,2,1,2,2,1,55-65%,Fond
77794,CROSS,2575,15,20000,0.3784,64.67,3.8,12.37,9.84,15.0,0.0,10.0,0,2,1,99,2,1,55-65%,Fond
77795,CROSS,2575,12,19500,0.3784,70.71,3.0,5.03,6.84,15.0,0.0,10.0,0,99,0,6,1,0,>65%,Fond
77799,TROT_ATTELE,2700,12,40000,0.3909,69.0,2.4,5.29,7.3,20.6,0.0,16.8,0,99,0,3,1,0,>65%,Fond
77802,CROSS,2700,11,40000,0.3909,85.21,1.8,0.44,16.14,20.6,0.0,16.8,0,2,1,2,2,1,>65%,Fond
77805,TROT_ATTELE,2700,12,40000,0.3909,82.07,2.6,17.89,8.95,20.6,0.0,16.8,0,99,0,5,3,0,>65%,Fond
77806,CROSS,2700,11,40000,0.3909,71.83,4.6,2.5,6.29,20.6,0.0,16.8,0,1,1,1,4,1,>65%,Fond
77808,CROSS,2700,10,46000,0.3909,76.62,3.0,2.33,3.77,20.6,0.0,16.8,0,2,1,4,4,1,>65%,Fond
77811,CROSS,2175,13,56000,0.3909,79.79,3.2,7.51,7.58,20.6,0.0,16.8,0,2,1,3,3,1,>65%,Long
77819,CROSS,2850,9,41000,0.3909,83.51,1.8,2.0,13.44,20.6,0.0,16.8,0,1,1,1,3,1,>65%,Fond
77822,CROSS,2100,15,46000,0.3909,68.33,4.0,2.2,8.26,20.6,0.0,16.8,0,10,0,99,2,0,>65%,Long
77823,CROSS,2150,10,3500,0.4444,82.34,2.4,12.87,14.52,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Long
77828,CROSS,2650,9,5000,0.4444,88.31,3.0,2.53,11.19,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
77833,TROT_MONTE,2100,10,16500,0.4325,93.77,1.6,29.22,23.29,23.0,0.1,13.4,0,1,1,1,3,1,>65%,Long
77836,CROSS,2150,9,3000,0.4444,86.94,1.9,5.9,10.72,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Long
77837,CROSS,2650,9,4500,0.4444,88.48,1.6,9.22,15.48,15.0,0.0,10.0,0,3,1,3,2,1,>65%,Fond
77842,CROSS,2650,7,26000,0.4427,90.21,2.6,3.56,6.11,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
77845,CROSS,2650,10,23000,0.4427,78.24,3.3,9.71,4.96,15.0,0.0,10.0,0,99,0,6,1,0,>65%,Fond
77851,CROSS,2650,10,8000,0.4444,90.81,1.4,20.4,22.6,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
77856,CROSS,2650,11,6000,0.4427,78.41,3.5,2.01,10.83,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
77861,TROT_MONTE,2000,11,24700,0.4325,69.95,5.8,20.73,10.7,23.0,0.1,13.4,0,7,0,2,3,0,>65%,Long
77864,TROT_MONTE,2000,16,52800,0.4325,60.49,6.7,1.01,7.69,23.0,0.1,13.4,0,4,1,2,3,1,55-65%,Long
77866,TROT_MONTE,1200,10,27400,0.4325,86.01,3.0,0.66,11.85,23.0,0.1,13.4,0,4,1,2,4,1,>65%,Sprint
77868,TROT_MONTE,1200,10,27400,0.4325,85.5,3.1,0.86,12.99,23.0,0.1,13.4,0,1,1,1,3,1,>65%,Sprint
77872,TROT_MONTE,2000,15,19600,0.4325,42.7,15.0,15.58,10.45,23.0,0.1,13.4,0,7,0,99,0,0,30-45%,Long
77873,TROT_MONTE,2000,16,26900,0.4325,69.38,5.6,22.06,14.06,23.0,0.1,13.4,0,2,1,99,4,1,>65%,Long
77875,TROT_MONTE,2000,16,26900,0.4325,72.84,4.1,9.42,13.24,23.0,0.1,13.4,0,1,1,1,2,1,>65%,Long
77878,TROT_MONTE,1600,7,119000,0.4325,93.2,2.4,2.39,7.61,23.0,0.1,13.4,0,1,1,1,4,1,>65%,Moyen
77879,TROT_MONTE,2000,9,73200,0.4325,85.47,3.4,9.94,14.43,23.0,0.1,13.4,0,4,1,99,3,1,>65%,Long
77881,TROT_MONTE,2000,9,73200,0.4325,79.94,5.3,33.56,22.42,23.0,0.1,13.4,0,5,1,99,1,1,>65%,Long
77882,TROT_MONTE,2000,15,19600,0.4325,68.66,4.7,3.6,10.89,23.0,0.1,13.4,0,1,1,1,4,1,>65%,Long
77885,TROT_MONTE,1400,7,20100,0.449,90.45,3.0,1.48,4.36,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Sprint
77888,TROT_MONTE,1400,8,16000,0.449,93.11,2.0,24.27,25.29,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
77889,CROSS,2000,10,6000,0.5018,81.76,4.0,3.99,10.39,15.0,0.0,10.0,0,4,1,5,2,1,>65%,Long
77893,TROT_MONTE,2300,14,14400,0.449,52.62,11.0,3.69,15.52,15.0,0.0,10.0,0,5,1,99,3,1,45-55%,Fond
77894,TROT_MONTE,2100,9,27000,0.449,84.44,3.5,14.33,23.46,15.0,0.0,10.0,0,6,0,2,2,0,>65%,Long
77897,TROT_MONTE,2100,10,27000,0.449,82.42,3.4,4.12,19.04,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Long
77902,CROSS,2675,16,19500,0.3125,49.79,12.0,9.06,10.07,15.0,0.0,10.0,0,2,1,99,1,1,45-55%,Fond
77904,CROSS,2675,16,19500,0.3125,60.04,4.4,6.44,10.34,15.0,0.0,10.0,0,1,1,1,3,1,55-65%,Fond
77908,CROSS,2000,9,4000,0.5018,87.16,3.1,1.2,6.25,15.0,0.0,10.0,0,7,0,6,3,0,>65%,Long
77911,CROSS,2000,10,4000,0.5018,88.33,1.8,9.74,8.35,15.0,0.0,10.0,0,2,1,4,4,1,>65%,Long
77916,CROSS,2650,11,29000,0.4427,89.28,1.7,16.51,13.09,15.0,0.0,10.0,0,3,1,4,3,1,>65%,Fond
77919,CROSS,2850,15,43000,0.4427,86.97,1.7,31.94,15.54,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Fond
77923,CROSS,2650,13,22000,0.4427,65.48,7.2,4.25,8.04,15.0,0.0,10.0,0,6,0,3,3,0,>65%,Fond
77924,CROSS,2850,13,24000,0.4427,85.62,1.8,15.65,11.77,15.0,0.0,10.0,0,99,0,6,2,0,>65%,Fond
77928,TROT_MONTE,2300,12,16000,0.449,78.48,3.4,8.32,9.7,15.0,0.0,10.0,0,3,1,2,3,1,>65%,Fond
77929,TROT_MONTE,2300,14,14400,0.449,78.09,3.6,6.05,18.79,15.0,0.0,10.0,0,12,0,2,1,0,>65%,Fond
77935,TROT_MONTE,2100,14,19200,0.449,77.33,4.0,12.7,11.76,15.0,0.0,10.0,0,3,1,2,3,1,>65%,Long
77936,TROT_MONTE,2300,14,16300,0.449,69.45,4.2,7.06,8.39,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
77937,CROSS,2400,8,8551,0.5589,84.44,2.7,5.89,14.59,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
77943,CROSS,3000,11,8551,0.5589,91.78,1.7,14.38,15.65,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Fond
77951,CROSS,2100,16,59000,0.3909,75.05,2.9,6.84,10.94,24.9,0.0,15.8,0,1,1,1,2,1,>65%,Long
77952,CROSS,2350,7,14965,0.5589,95.08,2.0,5.21,7.28,15.0,0.0,10.0,0,2,1,5,4,1,>65%,Fond
77957,PLAT,4400,9,67000,0.4472,82.0,4.4,4.63,7.1,15.4,0.0,4.3,0,1,1,1,4,1,>65%,Fond
77958,PLAT,3000,10,25000,0.4472,77.63,4.1,0.82,4.97,15.4,0.0,4.3,0,99,0,4,4,0,>65%,Fond
77959,PLAT,4400,11,88000,0.4472,61.49,7.9,1.17,17.27,15.4,0.0,4.3,0,2,1,99,2,1,55-65%,Fond
77961,PLAT,3000,10,25000,0.4472,66.71,4.8,10.74,12.0,15.4,0.0,4.3,0,5,1,2,2,1,>65%,Fond
77962,CROSS,1609,12,8551,0.5589,72.87,6.7,1.11,15.44,15.0,0.0,10.0,0,99,0,99,3,0,>65%,Moyen
77965,PLAT,4400,10,53000,0.4472,87.83,1.9,21.09,16.89,15.4,0.0,4.3,0,1,1,1,3,1,>65%,Fond
77966,PLAT,3000,10,25000,0.4472,80.68,3.2,7.43,10.95,15.4,0.0,4.3,0,4,1,99,3,1,>65%,Fond
77972,CROSS,2700,13,52000,0.3909,81.84,2.5,6.16,13.06,24.9,0.0,15.8,0,2,1,3,3,1,>65%,Fond
77973,CROSS,2100,16,75000,0.3909,73.7,3.8,6.96,7.06,24.9,0.0,15.8,0,99,0,2,3,0,>65%,Long
77977,CROSS,2850,16,59000,0.3909,73.97,2.9,16.32,8.79,24.9,0.0,15.8,0,1,1,1,3,1,>65%,Fond
77980,CROSS,2850,12,41000,0.3909,72.43,4.3,13.12,8.75,24.9,0.0,15.8,0,1,1,1,1,1,>65%,Fond
77982,CROSS,2700,13,68000,0.3909,72.37,5.2,2.15,9.7,24.9,0.0,15.8,0,2,1,3,3,1,>65%,Fond
77983,TROT_ATTELE,2850,14,90000,0.3909,87.61,1.5,27.18,18.12,24.9,0.0,15.8,0,1,1,1,2,1,>65%,Fond
77986,CROSS,2700,13,70000,0.3909,66.01,5.7,3.74,12.47,24.9,0.0,15.8,0,2,1,99,3,1,>65%,Fond
77988,CROSS,2700,13,70000,0.3909,74.32,4.3,13.5,14.22,24.9,0.0,15.8,0,7,0,99,1,0,>65%,Fond
77989,CROSS,2850,12,120000,0.3909,72.1,5.7,22.06,11.41,24.9,0.0,15.8,0,1,1,1,3,1,>65%,Fond
77994,TROT_MONTE,2100,12,11900,0.3873,83.93,1.1,28.94,15.3,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
77995,TROT_MONTE,2000,10,15400,0.4592,89.53,2.6,3.11,7.47,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
77999,TROT_MONTE,1600,11,14600,0.3873,89.04,1.9,22.17,21.88,15.0,0.0,10.0,0,10,0,2,3,0,>65%,Moyen
78000,TROT_MONTE,1600,10,14400,0.3873,79.74,3.9,0.51,17.14,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Moyen
78002,TROT_MONTE,1600,10,14400,0.3873,85.05,3.2,19.22,24.16,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Moyen
78003,TROT_MONTE,2100,10,19200,0.3873,79.95,3.4,1.59,5.87,15.0,0.0,10.0,0,3,1,5,4,1,>65%,Long
78007,TROT_MONTE,2600,6,19200,0.4592,96.4,2.7,0.49,5.48,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Fond
78010,TROT_MONTE,1600,15,632510,0.3659,82.04,2.9,17.74,15.05,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Moyen
78017,TROT_MONTE,2000,9,13700,0.4592,87.26,3.5,6.03,4.88,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Long
78020,TROT_MONTE,2000,8,14400,0.4592,83.26,5.1,9.62,14.78,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
78021,TROT_MONTE,1500,7,11500,0.4592,89.73,5.1,0.45,5.3,15.0,0.0,10.0,0,5,1,99,4,1,>65%,Moyen
78026,PLAT,3600,15,61000,0.4472,62.65,6.8,3.22,10.08,15.4,0.0,4.3,0,1,1,1,4,1,55-65%,Fond
78027,TROT_MONTE,2300,13,19200,0.3873,85.46,1.8,26.2,13.8,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78028,PLAT,3600,15,61000,0.4472,71.74,3.7,20.75,18.48,15.4,0.0,4.3,0,7,0,99,1,0,>65%,Fond
78031,PLAT,3600,10,88000,0.4472,81.83,2.8,7.11,8.09,15.4,0.0,4.3,0,2,1,7,2,1,>65%,Fond
78034,PLAT,3900,11,51000,0.4472,72.13,5.1,0.41,6.84,15.4,0.0,4.3,0,2,1,5,4,1,>65%,Fond
78039,TROT_MONTE,2300,9,19200,0.3873,91.5,1.7,11.2,6.96,15.0,0.0,10.0,0,2,1,4,4,1,>65%,Fond
78040,TROT_MONTE,2300,15,13000,0.3873,61.23,6.7,0.83,3.61,15.0,0.0,10.0,0,4,1,99,2,1,55-65%,Fond
78042,TROT_MONTE,2300,15,13000,0.3873,62.47,5.0,12.1,13.51,15.0,0.0,10.0,0,12,0,5,3,0,55-65%,Fond
78043,TROT_MONTE,2300,16,16300,0.3873,65.73,6.3,2.09,6.99,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
78046,TROT_MONTE,2300,15,14400,0.3873,68.6,7.1,4.21,7.74,15.0,0.0,10.0,0,9,0,5,3,0,>65%,Fond
78047,CROSS,2650,11,3500,0.4444,80.65,2.6,8.53,13.76,15.0,0.0,10.0,0,99,0,3,2,0,>65%,Fond
78050,CROSS,2150,15,3000,0.4444,67.18,4.5,7.33,9.13,15.0,0.0,10.0,0,4,1,99,2,1,>65%,Long
78058,TROT_MONTE,1600,11,385944,0.3942,91.57,1.6,18.42,14.96,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
78061,CROSS,2150,8,3000,0.4444,82.56,2.4,2.1,6.05,15.0,0.0,10.0,0,99,0,99,4,0,>65%,Long
78062,CROSS,1650,7,9000,0.4444,91.04,1.1,4.03,10.29,15.0,0.0,10.0,0,99,0,99,3,0,>65%,Moyen
78067,TROT_ATTELE,2750,14,21000,0.3961,55.98,6.3,8.43,5.14,15.0,0.0,10.0,0,99,0,99,2,0,55-65%,Fond
78069,CROSS,2700,12,18000,0.3961,76.32,2.6,0.21,11.76,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78077,TROT_ATTELE,2750,13,21000,0.3961,75.7,2.5,14.05,11.84,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Fond
78078,CROSS,2750,9,23000,0.3961,90.18,1.2,21.43,17.35,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78081,TROT_MONTE,1800,16,50900,0.4389,76.44,3.6,14.91,12.02,17.5,0.2,13.6,0,8,0,9,2,0,>65%,Moyen
78082,TROT_MONTE,2800,10,43900,0.4389,92.22,1.9,25.63,12.78,17.5,0.2,13.6,0,2,1,2,4,1,>65%,Fond
78089,TROT_MONTE,1400,16,19200,0.4389,73.29,4.3,8.38,10.02,17.5,0.2,13.6,0,8,0,3,2,0,>65%,Sprint
78092,TROT_MONTE,2200,6,50300,0.4389,96.25,1.6,4.9,5.07,17.5,0.2,13.6,0,1,1,1,5,1,>65%,Long
78093,TROT_MONTE,2400,6,73200,0.4389,96.78,2.0,0.48,8.65,17.5,0.2,13.6,0,2,1,3,3,1,>65%,Fond
78097,TROT_MONTE,1400,16,14400,0.4389,80.22,3.1,22.55,14.58,17.5,0.2,13.6,0,3,1,99,2,1,>65%,Sprint
78100,TROT_MONTE,2400,7,519540,0.3942,90.8,2.6,6.33,14.48,15.0,0.0,10.0,0,4,1,2,3,1,>65%,Fond
78101,TROT_MONTE,1800,14,144729,0.3942,85.29,3.0,14.53,14.38,15.0,0.0,10.0,0,3,1,3,2,1,>65%,Moyen
78105,TROT_MONTE,1800,15,25900,0.4389,65.07,6.8,5.47,10.1,17.5,0.2,13.6,0,4,1,99,3,1,>65%,Moyen
78106,TROT_MONTE,1400,16,14400,0.4389,70.96,4.7,12.84,6.24,17.5,0.2,13.6,0,99,0,2,2,0,>65%,Sprint
78110,TROT_MONTE,1100,10,1539,0.4412,90.6,1.5,2.23,2.98,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Sprint
78111,CROSS,2800,18,50000,0.1852,73.73,2.0,21.1,15.96,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78114,TROT_MONTE,1000,12,1667,0.4412,82.72,3.5,7.65,10.44,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
78117,CROSS,2850,16,25000,0.4345,81.23,2.4,11.02,13.23,16.6,0.5,11.1,0,11,0,99,3,0,>65%,Fond
78118,CROSS,2650,15,19500,0.3017,71.17,2.6,1.85,10.36,15.0,0.0,10.0,0,99,0,7,1,0,>65%,Fond
78121,TROT_MONTE,1600,19,632510,0.3659,78.23,2.0,36.96,17.06,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Moyen
78124,CROSS,1600,9,715000,0.5556,84.59,2.6,6.22,9.56,15.0,0.0,10.0,0,2,1,3,2,1,>65%,Moyen
78130,CROSS,2450,12,27000,0.3572,84.15,2.1,17.69,14.07,15.0,0.0,10.0,0,4,1,3,3,1,>65%,Fond
78133,CROSS,2450,9,27000,0.3572,84.78,2.8,8.83,5.46,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78139,CROSS,2700,10,18000,0.3961,60.81,11.0,5.66,13.06,15.0,0.0,10.0,0,99,0,3,3,0,55-65%,Fond
78140,CROSS,2750,14,27000,0.3961,57.65,9.4,0.06,12.12,15.0,0.0,10.0,0,6,0,99,0,0,55-65%,Fond
78145,CROSS,2700,12,27000,0.3961,78.14,2.4,4.01,9.61,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Fond
78150,TROT_ATTELE,2450,12,21000,0.3572,76.8,2.7,7.43,5.85,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78153,CROSS,2450,8,21000,0.3572,84.41,2.5,9.19,16.26,15.0,0.0,10.0,0,99,0,4,2,0,>65%,Fond
78154,TROT_ATTELE,2450,10,21000,0.3572,69.78,5.6,16.7,9.32,15.0,0.0,10.0,0,2,1,5,2,1,>65%,Fond
78160,CROSS,2450,11,21000,0.3572,74.39,6.1,0.79,12.18,15.0,0.0,10.0,0,99,0,3,3,0,>65%,Fond
78161,TROT_ATTELE,2450,12,24000,0.3572,71.08,4.6,1.36,9.37,15.0,0.0,10.0,0,9,0,99,2,0,>65%,Fond
78162,CROSS,2450,13,21000,0.3572,71.71,4.6,5.86,4.38,15.0,0.0,10.0,0,99,0,7,2,0,>65%,Fond
78166,PLAT,3200,11,45000,0.4344,72.97,4.2,0.82,7.37,13.3,0.0,4.3,0,5,1,4,3,1,>65%,Fond
78167,PLAT,3600,11,82000,0.4344,73.21,3.0,13.52,16.11,13.3,0.0,4.3,0,2,1,99,2,1,>65%,Fond
78174,CROSS,2950,15,29000,0.4205,78.38,2.9,11.83,7.98,17.3,0.5,6.1,0,1,1,1,4,1,>65%,Fond
78179,PLAT,3600,14,49000,0.4344,69.74,3.1,11.35,9.6,13.3,0.0,4.3,0,2,1,6,4,1,>65%,Fond
78180,PLAT,3800,15,61000,0.4344,58.51,8.1,3.5,10.3,13.3,0.0,4.3,0,1,1,1,1,1,55-65%,Fond
78186,PLAT,4100,9,140000,0.4344,92.86,1.7,19.03,12.38,13.3,0.0,4.3,0,4,1,4,4,1,>65%,Fond
78187,PLAT,3200,11,45000,0.4344,76.56,4.1,0.09,7.81,13.3,0.0,4.3,0,1,1,1,3,1,>65%,Fond
78191,CROSS,2800,16,26000,0.4205,50.62,13.0,1.66,2.8,17.3,0.5,6.1,0,10,0,99,3,0,45-55%,Fond
78195,TROT_ATTELE,2950,13,26000,0.4205,71.79,3.2,1.14,4.11,17.3,0.5,6.1,0,1,1,1,4,1,>65%,Fond
78198,CROSS,2150,12,29000,0.4205,80.5,3.3,7.57,8.65,17.3,0.5,6.1,0,4,1,3,3,1,>65%,Long
78199,CROSS,2150,13,29000,0.4205,78.37,3.1,5.54,10.04,17.3,0.5,6.1,0,1,1,1,3,1,>65%,Long
78201,CROSS,2950,16,37000,0.4205,82.22,2.3,28.28,14.58,17.3,0.5,6.1,0,1,1,1,2,1,>65%,Fond
78202,CROSS,2950,12,25000,0.4205,71.74,4.7,3.24,13.64,17.3,0.5,6.1,0,4,1,2,3,1,>65%,Fond
78206,TROT_MONTE,1900,16,21100,0.3991,64.53,6.0,1.12,8.33,17.8,0.2,7.2,0,9,0,9,1,0,55-65%,Long
78207,TROT_MONTE,1200,16,24000,0.3991,61.9,6.0,1.06,3.16,17.8,0.2,7.2,0,9,0,2,2,0,55-65%,Sprint
78212,TROT_MONTE,1800,5,73200,0.3991,97.87,1.9,0.53,2.11,17.8,0.2,7.2,0,1,1,1,5,1,>65%,Moyen
78213,TROT_MONTE,1600,9,50300,0.3991,87.26,3.0,0.15,8.32,17.8,0.2,7.2,0,1,1,1,4,1,>65%,Moyen
78214,TROT_MONTE,1900,16,21100,0.3991,55.77,8.8,19.96,13.86,17.8,0.2,7.2,0,4,1,99,2,1,55-65%,Long
78217,TROT_MONTE,1900,16,14400,0.3991,64.08,6.5,2.06,5.46,17.8,0.2,7.2,0,11,0,13,1,0,55-65%,Long
78219,TROT_MONTE,1200,8,64000,0.3991,70.04,11.0,15.01,10.78,17.8,0.2,7.2,0,3,1,99,1,1,>65%,Sprint
78221,TROT_MONTE,1900,16,19200,0.3991,59.83,7.1,1.02,7.74,17.8,0.2,7.2,0,1,1,1,3,1,55-65%,Long
78223,TROT_MONTE,1900,16,19200,0.3991,50.8,11.0,6.54,9.65,17.8,0.2,7.2,0,6,0,99,0,0,45-55%,Long
78230,TROT_ATTELE,2875,10,23000,0.3783,81.25,2.7,4.14,4.47,17.1,0.0,3.6,0,1,1,1,3,1,>65%,Fond
78231,CROSS,2875,9,30000,0.3783,86.06,2.4,6.57,15.11,17.1,0.0,3.6,0,1,1,1,4,1,>65%,Fond
78236,PLAT,3800,15,61000,0.4344,47.55,14.0,14.01,10.66,13.3,0.0,4.3,0,5,1,99,1,1,45-55%,Fond
78237,CROSS,2875,10,23000,0.3783,88.01,1.9,13.89,8.89,17.1,0.0,3.6,0,99,0,4,3,0,>65%,Fond
78238,CROSS,2875,11,23000,0.3783,68.71,3.8,6.21,12.93,17.1,0.0,3.6,0,1,1,1,1,1,>65%,Fond
78241,CROSS,2875,9,20000,0.3783,79.9,2.9,2.82,11.23,17.1,0.0,3.6,0,2,1,99,3,1,>65%,Fond
78242,TROT_ATTELE,2875,10,23000,0.3783,81.0,3.4,7.4,6.37,17.1,0.0,3.6,0,99,0,4,3,0,>65%,Fond
78243,TROT_MONTE,1000,11,27400,0.3991,83.61,3.7,13.86,17.02,17.8,0.2,7.2,0,2,1,99,3,1,>65%,Sprint
78249,CROSS,2875,14,23000,0.3783,74.14,2.4,9.9,6.67,17.1,0.0,3.6,0,1,1,1,4,1,>65%,Fond
78250,CROSS,2875,7,23000,0.3783,85.11,3.4,6.2,4.85,17.1,0.0,3.6,0,99,0,2,4,0,>65%,Fond
78258,PLAT,4200,11,26000,0.4311,63.65,8.2,6.82,14.48,15.0,0.0,10.0,0,99,0,99,1,0,55-65%,Fond
78259,TROT_MONTE,3200,13,16300,0.4311,74.63,4.4,25.64,20.83,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
78266,TROT_MONTE,1200,9,21000,0.4311,89.66,2.8,3.36,8.79,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Sprint
78267,PLAT,3900,10,26000,0.4311,82.63,3.0,4.34,7.09,15.0,0.0,10.0,0,4,1,7,3,1,>65%,Fond
78273,PLAT,3800,14,26000,0.4196,73.33,4.4,11.69,7.11,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78275,PLAT,3800,14,26000,0.4196,48.16,12.0,2.1,8.85,15.0,0.0,10.0,0,5,1,99,1,1,45-55%,Fond
78282,PLAT,3800,7,28000,0.4311,93.92,2.0,4.92,12.88,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78283,TROT_MONTE,1600,5,25000,0.4311,98.39,1.9,0.26,6.4,15.0,0.0,10.0,0,2,1,2,5,1,>65%,Moyen
78284,PLAT,3300,5,28000,0.4311,97.55,7.4,0.76,2.79,15.0,0.0,10.0,0,4,1,2,5,1,>65%,Fond
78291,TROT_MONTE,2100,4,73200,0.4325,98.07,2.3,0.11,0.6,13.2,0.5,14.4,0,2,1,2,4,1,>65%,Long
78294,TROT_MONTE,1600,15,24700,0.4325,57.01,8.1,13.42,8.37,13.2,0.5,14.4,0,14,0,99,1,0,55-65%,Moyen
78296,TROT_MONTE,1600,16,52800,0.4325,83.23,3.0,20.65,12.37,13.2,0.5,14.4,0,1,1,1,2,1,>65%,Moyen
78297,TROT_MONTE,1200,12,23000,0.4325,68.51,6.7,0.45,10.99,13.2,0.5,14.4,0,3,1,5,3,1,>65%,Sprint
78302,TROT_MONTE,2400,16,24000,0.4325,63.95,5.5,3.41,5.52,13.2,0.5,14.4,0,3,1,6,4,1,55-65%,Fond
78303,TROT_MONTE,1600,14,26900,0.4325,65.17,5.8,5.31,6.08,13.2,0.5,14.4,0,12,0,2,1,0,>65%,Moyen
78304,TROT_MONTE,2400,16,24000,0.4325,47.37,12.0,4.07,5.52,13.2,0.5,14.4,0,9,0,99,0,0,45-55%,Fond
78307,TROT_MONTE,1400,9,24700,0.4325,76.06,6.9,18.41,16.21,13.2,0.5,14.4,0,5,1,99,3,1,>65%,Sprint
78308,TROT_MONTE,1400,14,24700,0.4325,74.01,3.5,5.19,6.64,13.2,0.5,14.4,0,5,1,7,2,1,>65%,Sprint
78314,CROSS,2850,12,12000,0.3909,79.87,3.9,15.25,22.77,13.2,2.5,13.4,1,2,1,99,2,1,>65%,Fond
78316,CROSS,2850,12,12000,0.3909,84.01,2.2,24.45,14.8,13.2,2.5,13.4,1,1,1,1,3,1,>65%,Fond
78317,CROSS,2400,16,3000,0.4402,67.14,5.8,3.78,16.2,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
