date,hippodrome,temperature,precipitation,vent_kmh,terrain_lourd,date_str,hippo_str
2024-07-17,STRAUBING,15.0,0.0,10.0,0,2024-07-17,STRAUBING
2024-07-17,VICHY,24.2,0.0,9.2,0,2024-07-17,VICHY
2024-07-17,ENGHIEN,22.6,0.0,3.6,0,2024-07-17,ENGHIEN
2024-07-17,CAGNES/MER,26.1,0.0,5.0,0,2024-07-17,CAGNES/MER
2024-07-17,LES SABLES D OLONNE,15.0,0.0,10.0,0,2024-07-17,LES SABLES D OLONNE
2024-07-17,CLAIREFONTAINE,20.0,0.0,10.5,0,2024-07-17,CLAIREFONTAINE
2024-07-18,GELSENKIRCHEN,15.0,0.0,10.0,0,2024-07-18,GELSENKIRCHEN
2024-07-18,VICHY,29.5,0.0,5.2,0,2024-07-18,VICHY
2024-07-18,PORNICHET,15.0,0.0,10.0,0,2024-07-18,PORNICHET
2024-07-18,LANGON-LIBOURNE,15.0,0.0,10.0,0,2024-07-18,LANGON-LIBOURNE
2024-07-18,LE MONT SAINT MICHEL,15.0,0.0,10.0,0,2024-07-18,LE MONT SAINT MICHEL
2024-07-19,HAMBOURG,20.2,0.0,3.3,0,2024-07-19,HAMBOURG
2024-07-19,CABOURG,23.1,0.0,13.7,0,2024-07-19,CABOURG
2024-07-19,MONT DE MARSAN,15.0,0.0,10.0,0,2024-07-19,MONT DE MARSAN
2024-07-19,FEURS,15.0,0.0,10.0,0,2024-07-19,FEURS
2024-07-19,VICHY,28.6,0.0,5.4,0,2024-07-19,VICHY
2024-07-20,MARIENDORF,15.0,0.0,10.0,0,2024-07-20,MARIENDORF
2024-07-20,ENGHIEN,28.5,0.0,3.2,0,2024-07-20,ENGHIEN
2024-07-20,WOLVEGA,15.0,0.0,10.0,0,2024-07-20,WOLVEGA
2024-07-20,AMIENS,27.0,0.0,10.4,0,2024-07-20,AMIENS
2024-07-20,CAGNES/MER,27.5,0.0,2.5,0,2024-07-20,CAGNES/MER
2024-07-20,CURRAGH,15.0,0.0,10.0,0,2024-07-20,CURRAGH
2024-07-20,VICHY,30.1,0.0,1.5,0,2024-07-20,VICHY
2024-07-20,LES SABLES D OLONNE,15.0,0.0,10.0,0,2024-07-20,LES SABLES D OLONNE
2024-07-21,HOPPEGARTEN,15.0,0.0,10.0,0,2024-07-21,HOPPEGARTEN
2024-07-21,LA TESTE,15.0,0.0,10.0,0,2024-07-21,LA TESTE
2024-07-21,SAN SEBASTIAN,15.0,0.0,10.0,0,2024-07-21,SAN SEBASTIAN
2024-07-21,MESLAY DU MAINE,20.9,0.2,18.9,0,2024-07-21,MESLAY DU MAINE
2024-07-21,HYERES,15.0,0.0,10.0,0,2024-07-21,HYERES
2024-07-22,LA CAPELLE,15.0,0.0,10.0,0,2024-07-22,LA CAPELLE
2024-07-22,COMPIEGNE,23.2,0.0,12.3,0,2024-07-22,COMPIEGNE
2024-07-22,CAGNES/MER,30.3,0.0,8.6,0,2024-07-22,CAGNES/MER
2024-07-22,MUNICH-DAGLFING,15.0,0.0,10.0,0,2024-07-22,MUNICH-DAGLFING
2024-07-22,LA TESTE,15.0,0.0,10.0,0,2024-07-22,LA TESTE
2024-07-23,AVENCHES,15.0,0.0,10.0,0,2024-07-23,AVENCHES
2024-07-23,DIEPPE,15.0,0.0,10.0,0,2024-07-23,DIEPPE
2024-07-23,WOLVERHAMPTON,15.0,0.0,10.0,0,2024-07-23,WOLVERHAMPTON
2024-07-23,SAINT GALMIER,15.0,0.0,10.0,0,2024-07-23,SAINT GALMIER
2024-07-23,CABOURG,18.7,0.0,17.3,0,2024-07-23,CABOURG
2024-07-24,ENGHIEN,24.1,0.0,4.0,0,2024-07-24,ENGHIEN
2024-07-24,SAINT MALO,15.0,0.0,10.0,0,2024-07-24,SAINT MALO
2024-07-24,CAGNES/MER,29.4,0.0,5.8,0,2024-07-24,CAGNES/MER
2024-07-24,WAREGEM,15.0,0.0,10.0,0,2024-07-24,WAREGEM
2024-07-24,GELSENKIRCHEN,15.0,0.0,10.0,0,2024-07-24,GELSENKIRCHEN
2024-07-24,VICHY,23.6,0.0,8.8,0,2024-07-24,VICHY
2024-07-25,DUINDIGT,15.0,0.0,10.0,0,2024-07-25,DUINDIGT
2024-07-25,CLAIREFONTAINE,21.0,1.2,14.6,0,2024-07-25,CLAIREFONTAINE
2024-07-25,VITTEL,15.0,0.0,10.0,0,2024-07-25,VITTEL
2024-07-25,PORNICHET,15.0,0.0,10.0,0,2024-07-25,PORNICHET
2024-07-25,MAUQUENCHY,22.6,0.0,14.4,0,2024-07-25,MAUQUENCHY
2024-07-26,AVENCHES,15.0,0.0,10.0,0,2024-07-26,AVENCHES
2024-07-26,CABOURG,20.0,0.2,5.6,0,2024-07-26,CABOURG
2024-07-26,BIARRITZ,15.0,0.0,10.0,0,2024-07-26,BIARRITZ
2024-07-26,DAX,15.0,0.0,10.0,0,2024-07-26,DAX
2024-07-26,LE LION D'ANGERS,15.0,0.0,10.0,0,2024-07-26,LE LION D'ANGERS
2024-07-26,LA CAPELLE,15.0,0.0,10.0,0,2024-07-26,LA CAPELLE
2024-07-27,KARLSHORST,15.0,0.0,10.0,0,2024-07-27,KARLSHORST
2024-07-27,ENGHIEN,18.8,0.5,7.6,0,2024-07-27,ENGHIEN
2024-07-27,ASCOT,15.0,0.0,10.0,0,2024-07-27,ASCOT
2024-07-27,CAGNES/MER,28.2,0.0,6.7,0,2024-07-27,CAGNES/MER
2024-07-27,CLAIREFONTAINE,17.9,0.0,13.5,0,2024-07-27,CLAIREFONTAINE
2024-07-27,LE MANS,15.0,0.0,10.0,0,2024-07-27,LE MANS
2024-07-28,MUNICH-RIEM,15.0,0.0,10.0,0,2024-07-28,MUNICH-RIEM
2024-07-28,DEAUVILLE,23.6,0.0,10.0,0,2024-07-28,DEAUVILLE
2024-07-28,BADEN-VIENNE,15.0,0.0,10.0,0,2024-07-28,BADEN-VIENNE
2024-07-28,ENGHIEN,21.0,0.0,6.6,0,2024-07-28,ENGHIEN
2024-07-28,LA TESTE,15.0,0.0,10.0,0,2024-07-28,LA TESTE
2024-07-28,AIX LES BAINS,15.0,0.0,10.0,0,2024-07-28,AIX LES BAINS
2024-07-29,CHATELAILLON,15.0,0.0,10.0,0,2024-07-29,CHATELAILLON
2024-07-29,DIEPPE,15.0,0.0,10.0,0,2024-07-29,DIEPPE
2024-07-29,AIX LES BAINS,15.0,0.0,10.0,0,2024-07-29,AIX LES BAINS
2024-07-29,CAGNES/MER,29.8,0.0,8.3,0,2024-07-29,CAGNES/MER
2024-07-29,OSTENDE,15.0,0.0,10.0,0,2024-07-29,OSTENDE
2024-07-29,LA CAPELLE,15.0,0.0,10.0,0,2024-07-29,LA CAPELLE
2024-07-30,AVENCHES,15.0,0.0,10.0,0,2024-07-30,AVENCHES
2024-07-30,LANGON-LIBOURNE,15.0,0.0,10.0,0,2024-07-30,LANGON-LIBOURNE
2024-07-30,DEAUVILLE,23.7,0.0,10.6,0,2024-07-30,DEAUVILLE
2024-07-30,JAGERSRO(MALMOE),15.0,0.0,10.0,0,2024-07-30,JAGERSRO(MALMOE)
2024-07-30,GOODWOOD,15.0,0.0,10.0,0,2024-07-30,GOODWOOD
2024-07-30,CABOURG,23.7,0.0,11.3,0,2024-07-30,CABOURG
2024-07-30,MESLAY DU MAINE,33.0,0.0,5.9,0,2024-07-30,MESLAY DU MAINE
2024-07-31,VICHY,31.1,0.0,5.5,0,2024-07-31,VICHY
2024-07-31,ENGHIEN,28.6,0.0,2.8,0,2024-07-31,ENGHIEN
2024-07-31,GOODWOOD,15.0,0.0,10.0,0,2024-07-31,GOODWOOD
2024-07-31,CAGNES/MER,29.7,0.0,7.1,0,2024-07-31,CAGNES/MER
2024-07-31,MONS (GHLIN),15.0,0.0,10.0,0,2024-07-31,MONS (GHLIN)
2024-07-31,STRAUBING,15.0,0.0,10.0,0,2024-07-31,STRAUBING
2024-07-31,CLAIREFONTAINE,26.4,0.0,20.5,0,2024-07-31,CLAIREFONTAINE
2024-08-01,GELSENKIRCHEN,15.0,0.0,10.0,0,2024-08-01,GELSENKIRCHEN
2024-08-01,MONT DE MARSAN,15.0,0.0,10.0,0,2024-08-01,MONT DE MARSAN
2024-08-01,DEAUVILLE,21.8,0.0,8.7,0,2024-08-01,DEAUVILLE
2024-08-01,GOODWOOD,15.0,0.0,10.0,0,2024-08-01,GOODWOOD
2024-08-01,PORNICHET,15.0,0.0,10.0,0,2024-08-01,PORNICHET
2024-08-01,AMIENS,26.5,0.1,13.0,0,2024-08-01,AMIENS
2024-08-02,HAMBOURG,16.7,0.0,9.7,0,2024-08-02,HAMBOURG
2024-08-02,CABOURG,20.5,0.0,12.1,0,2024-08-02,CABOURG
2024-08-02,VITTEL,15.0,0.0,10.0,0,2024-08-02,VITTEL
2024-08-02,HYERES,15.0,0.0,10.0,0,2024-08-02,HYERES
2024-08-02,CLAIREFONTAINE,20.9,0.0,15.3,0,2024-08-02,CLAIREFONTAINE
2024-08-03,SENONNES POUANCE,15.0,0.0,10.0,0,2024-08-03,SENONNES POUANCE
2024-08-03,DUINDIGT,15.0,0.0,10.0,0,2024-08-03,DUINDIGT
2024-08-03,DEAUVILLE,21.2,0.6,14.0,0,2024-08-03,DEAUVILLE
2024-08-03,VILLEREAL,15.0,0.0,10.0,0,2024-08-03,VILLEREAL
2024-08-03,MEADOWLANDS (USA),15.0,0.0,10.0,0,2024-08-03,MEADOWLANDS (USA)
2024-08-03,ENGHIEN,24.0,0.0,14.5,0,2024-08-03,ENGHIEN
2024-08-03,VICHY,25.1,0.0,11.2,0,2024-08-03,VICHY
2024-08-04,DRESDE,15.0,0.0,10.0,0,2024-08-04,DRESDE
2024-08-04,DEAUVILLE,19.2,0.0,9.6,0,2024-08-04,DEAUVILLE
2024-08-04,AIX LES BAINS,15.0,0.0,10.0,0,2024-08-04,AIX LES BAINS
2024-08-04,BADEN-VIENNE,15.0,0.0,10.0,0,2024-08-04,BADEN-VIENNE
2024-08-04,DUSSELDORF,15.0,0.0,10.0,0,2024-08-04,DUSSELDORF
2024-08-04,ENGHIEN,21.7,0.0,10.4,0,2024-08-04,ENGHIEN
2024-08-04,GRANVILLE,15.0,0.0,10.0,0,2024-08-04,GRANVILLE
2024-08-04,LE LION D'ANGERS,15.0,0.0,10.0,0,2024-08-04,LE LION D'ANGERS
2024-08-05,OSTENDE,15.0,0.0,10.0,0,2024-08-05,OSTENDE
2024-08-05,CLAIREFONTAINE,22.3,0.0,13.6,0,2024-08-05,CLAIREFONTAINE
2024-08-05,DIEPPE,15.0,0.0,10.0,0,2024-08-05,DIEPPE
2024-08-05,CAGNES/MER,29.5,0.0,5.4,0,2024-08-05,CAGNES/MER
2024-08-05,MAUQUENCHY,22.8,0.0,11.2,0,2024-08-05,MAUQUENCHY
2024-08-06,JARLSBERG,15.0,0.0,10.0,0,2024-08-06,JARLSBERG
2024-08-06,CHATEAUBRIANT,15.0,0.0,10.0,0,2024-08-06,CHATEAUBRIANT
2024-08-06,DEAUVILLE,22.1,0.9,15.9,0,2024-08-06,DEAUVILLE
2024-08-06,AIX LES BAINS,15.0,0.0,10.0,0,2024-08-06,AIX LES BAINS
2024-08-06,CABOURG,20.3,1.8,16.1,0,2024-08-06,CABOURG
2024-08-06,LA TESTE,15.0,0.0,10.0,0,2024-08-06,LA TESTE
2024-08-07,AVENCHES,15.0,0.0,10.0,0,2024-08-07,AVENCHES
2024-08-07,SAINT MALO,15.0,0.0,10.0,0,2024-08-07,SAINT MALO
2024-08-07,CAGNES/MER,28.7,0.0,9.4,0,2024-08-07,CAGNES/MER
2024-08-07,WOLVEGA,15.0,0.0,10.0,0,2024-08-07,WOLVEGA
2024-08-07,CHATELAILLON,15.0,0.0,10.0,0,2024-08-07,CHATELAILLON
2024-08-07,VICHY,26.0,0.1,7.3,0,2024-08-07,VICHY
2024-08-08,MONS (GHLIN),15.0,0.0,10.0,0,2024-08-08,MONS (GHLIN)
2024-08-08,ENGHIEN,26.6,0.0,11.0,0,2024-08-08,ENGHIEN
2024-08-08,PORNICHET,15.0,0.0,10.0,0,2024-08-08,PORNICHET
2024-08-08,SAINT MALO,15.0,0.0,10.0,0,2024-08-08,SAINT MALO
2024-08-08,DEAUVILLE,24.6,0.0,17.0,0,2024-08-08,DEAUVILLE
2024-08-09,AVENCHES,15.0,0.0,10.0,0,2024-08-09,AVENCHES
2024-08-09,CABOURG,21.4,0.0,13.2,0,2024-08-09,CABOURG
2024-08-09,AIX LES BAINS,15.0,0.0,10.0,0,2024-08-09,AIX LES BAINS
2024-08-09,LE LION D'ANGERS,15.0,0.0,10.0,0,2024-08-09,LE LION D'ANGERS
2024-08-09,CHATEAUBRIANT,15.0,0.0,10.0,0,2024-08-09,CHATEAUBRIANT
2024-08-09,CLAIREFONTAINE,20.9,0.7,18.0,0,2024-08-09,CLAIREFONTAINE
2024-08-10,MUNICH-RIEM,15.0,0.0,10.0,0,2024-08-10,MUNICH-RIEM
2024-08-10,DEAUVILLE,22.9,0.0,2.1,0,2024-08-10,DEAUVILLE
2024-08-10,ABY GOTEBORG,15.0,0.0,10.0,0,2024-08-10,ABY GOTEBORG
2024-08-10,CAGNES/MER,30.3,0.0,4.3,0,2024-08-10,CAGNES/MER
2024-08-10,DUINDIGT,15.0,0.0,10.0,0,2024-08-10,DUINDIGT
2024-08-10,ENGHIEN,23.0,0.0,5.0,0,2024-08-10,ENGHIEN
2024-08-10,ARGENTAN,15.0,0.0,10.0,0,2024-08-10,ARGENTAN
2024-08-11,HOPPEGARTEN,15.0,0.0,10.0,0,2024-08-11,HOPPEGARTEN
2024-08-11,DEAUVILLE,29.5,0.0,16.6,0,2024-08-11,DEAUVILLE
2024-08-11,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-11,DIVONNE LES BAINS
2024-08-11,BADEN-VIENNE,15.0,0.0,10.0,0,2024-08-11,BADEN-VIENNE
2024-08-11,DIEPPE,15.0,0.0,10.0,0,2024-08-11,DIEPPE
2024-08-11,ENGHIEN,28.0,0.0,14.3,0,2024-08-11,ENGHIEN
2024-08-12,VITTEL,15.0,0.0,10.0,0,2024-08-12,VITTEL
2024-08-12,CLAIREFONTAINE,25.4,0.0,15.7,0,2024-08-12,CLAIREFONTAINE
2024-08-12,SANTIAGO,15.0,0.0,10.0,0,2024-08-12,SANTIAGO
2024-08-12,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-12,DIVONNE LES BAINS
2024-08-12,MOMARKEN NORVEGE,15.0,0.0,10.0,0,2024-08-12,MOMARKEN NORVEGE
2024-08-12,HYERES,15.0,0.0,10.0,0,2024-08-12,HYERES
2024-08-13,SAINT MALO,15.0,0.0,10.0,0,2024-08-13,SAINT MALO
2024-08-13,DEAUVILLE,21.9,0.0,5.3,0,2024-08-13,DEAUVILLE
2024-08-13,CAGNES/MER,30.6,0.0,5.9,0,2024-08-13,CAGNES/MER
2024-08-13,CABOURG,20.5,0.1,10.7,0,2024-08-13,CABOURG
2024-08-13,TONGRES,15.0,0.0,10.0,0,2024-08-13,TONGRES
2024-08-13,LA TESTE,15.0,0.0,10.0,0,2024-08-13,LA TESTE
2024-08-14,AVENCHES,15.0,0.0,10.0,0,2024-08-14,AVENCHES
2024-08-14,ENGHIEN,24.6,0.3,5.1,0,2024-08-14,ENGHIEN
2024-08-14,WAREGEM,15.0,0.0,10.0,0,2024-08-14,WAREGEM
2024-08-14,VICHY,24.8,0.1,5.5,0,2024-08-14,VICHY
2024-08-14,PORNICHET,15.0,0.0,10.0,0,2024-08-14,PORNICHET
2024-08-15,MARIENDORF,15.0,0.0,10.0,0,2024-08-15,MARIENDORF
2024-08-15,DEAUVILLE,23.4,0.0,14.8,0,2024-08-15,DEAUVILLE
2024-08-15,GRENADE SUR GARONNE,15.0,0.0,10.0,0,2024-08-15,GRENADE SUR GARONNE
2024-08-15,SAN SEBASTIAN,15.0,0.0,10.0,0,2024-08-15,SAN SEBASTIAN
2024-08-15,CAGNES/MER,26.6,0.0,5.3,0,2024-08-15,CAGNES/MER
2024-08-15,MESLAY DU MAINE,20.6,0.0,12.5,0,2024-08-15,MESLAY DU MAINE
2024-08-15,VICHY,25.2,0.0,8.7,0,2024-08-15,VICHY
2024-08-16,SAARBRUCKEN,15.0,0.0,10.0,0,2024-08-16,SAARBRUCKEN
2024-08-16,CABOURG,21.3,0.4,10.2,0,2024-08-16,CABOURG
2024-08-16,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-16,DIVONNE LES BAINS
2024-08-16,CHATEAUBRIANT,15.0,0.0,10.0,0,2024-08-16,CHATEAUBRIANT
2024-08-16,ENGHIEN,25.4,0.0,14.2,0,2024-08-16,ENGHIEN
2024-08-16,CLAIREFONTAINE,20.6,0.8,13.1,0,2024-08-16,CLAIREFONTAINE
2024-08-17,MULHEIM,15.0,0.0,10.0,0,2024-08-17,MULHEIM
2024-08-17,DURBANVILLE,15.0,0.0,10.0,0,2024-08-17,DURBANVILLE
2024-08-17,DEAUVILLE,18.4,0.0,12.0,0,2024-08-17,DEAUVILLE
2024-08-17,MARONAS,15.0,0.0,10.0,0,2024-08-17,MARONAS
2024-08-17,CAGNES/MER,27.6,0.0,12.3,0,2024-08-17,CAGNES/MER
2024-08-17,VINCENNES,20.2,3.5,4.3,1,2024-08-17,VINCENNES
2024-08-18,DUSSELDORF,15.0,0.0,10.0,0,2024-08-18,DUSSELDORF
2024-08-18,DEAUVILLE,19.3,0.0,14.3,0,2024-08-18,DEAUVILLE
2024-08-18,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-18,DIVONNE LES BAINS
2024-08-18,EBREICHSDORF,15.0,0.0,10.0,0,2024-08-18,EBREICHSDORF
2024-08-18,LE MONT SAINT MICHEL,15.0,0.0,10.0,0,2024-08-18,LE MONT SAINT MICHEL
2024-08-18,MONTIER EN DER,15.0,0.0,10.0,0,2024-08-18,MONTIER EN DER
2024-08-18,LE LION D'ANGERS,15.0,0.0,10.0,0,2024-08-18,LE LION D'ANGERS
2024-08-19,CHERBOURG,15.0,0.0,10.0,0,2024-08-19,CHERBOURG
2024-08-19,CLAIREFONTAINE,21.4,0.0,6.5,0,2024-08-19,CLAIREFONTAINE
2024-08-19,CASTERA-VERDUZAN,15.0,0.0,10.0,0,2024-08-19,CASTERA-VERDUZAN
2024-08-19,CAGNES/MER,27.3,0.0,6.0,0,2024-08-19,CAGNES/MER
2024-08-19,OSTENDE,15.0,0.0,10.0,0,2024-08-19,OSTENDE
2024-08-19,VICHY,21.5,0.0,10.0,0,2024-08-19,VICHY
2024-08-20,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-20,DIVONNE LES BAINS
2024-08-20,DEAUVILLE,19.0,0.5,17.7,0,2024-08-20,DEAUVILLE
2024-08-20,CABOURG,19.2,0.0,23.9,0,2024-08-20,CABOURG
2024-08-20,AVENCHES,15.0,0.0,10.0,0,2024-08-20,AVENCHES
2024-08-20,DAX,15.0,0.0,10.0,0,2024-08-20,DAX
2024-08-21,MUNICH-DAGLFING,15.0,0.0,10.0,0,2024-08-21,MUNICH-DAGLFING
2024-08-21,VINCENNES,20.5,0.0,9.4,0,2024-08-21,VINCENNES
2024-08-21,YORK,15.0,0.0,10.0,0,2024-08-21,YORK
2024-08-21,CAGNES/MER,27.6,0.0,1.6,0,2024-08-21,CAGNES/MER
2024-08-21,DIEPPE,15.0,0.0,10.0,0,2024-08-21,DIEPPE
2024-08-21,LA TESTE,15.0,0.0,10.0,0,2024-08-21,LA TESTE
2024-08-22,TONGRES,15.0,0.0,10.0,0,2024-08-22,TONGRES
2024-08-22,DEAUVILLE,23.2,0.0,19.7,0,2024-08-22,DEAUVILLE
2024-08-22,YORK,15.0,0.0,10.0,0,2024-08-22,YORK
2024-08-22,PORNICHET,15.0,0.0,10.0,0,2024-08-22,PORNICHET
2024-08-22,SAINT MALO,15.0,0.0,10.0,0,2024-08-22,SAINT MALO
2024-08-22,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-22,DIVONNE LES BAINS
2024-08-23,SAN SEBASTIAN,15.0,0.0,10.0,0,2024-08-23,SAN SEBASTIAN
2024-08-23,CABOURG,20.9,0.0,13.4,0,2024-08-23,CABOURG
2024-08-23,YORK,15.0,0.0,10.0,0,2024-08-23,YORK
2024-08-23,LES SABLES D OLONNE,15.0,0.0,10.0,0,2024-08-23,LES SABLES D OLONNE
2024-08-23,DIVONNE LES BAINS,15.0,0.0,10.0,0,2024-08-23,DIVONNE LES BAINS
2024-08-23,VICHY,26.4,0.0,5.8,0,2024-08-23,VICHY
2024-08-24,DRESDE,15.0,0.0,10.0,0,2024-08-24,DRESDE
2024-08-24,WOLVEGA,15.0,0.0,10.0,0,2024-08-24,WOLVEGA
2024-08-24,CLAIREFONTAINE,18.9,5.3,16.8,1,2024-08-24,CLAIREFONTAINE
2024-08-24,SAINT GALMIER,15.0,0.0,10.0,0,2024-08-24,SAINT GALMIER
2024-08-24,MARTINIQUE,15.0,0.0,10.0,0,2024-08-24,MARTINIQUE
2024-08-24,CAGNES/MER,26.8,0.0,6.7,0,2024-08-24,CAGNES/MER
2024-08-24,VINCENNES,29.0,0.0,20.7,0,2024-08-24,VINCENNES
2024-08-25,BADEN-BADEN,15.0,0.0,10.0,0,2024-08-25,BADEN-BADEN
2024-08-25,DEAUVILLE,18.6,0.1,16.1,0,2024-08-25,DEAUVILLE
2024-08-25,CAVAILLON,15.0,0.0,10.0,0,2024-08-25,CAVAILLON
2024-08-25,CHATEAUROUX,15.0,0.0,10.0,0,2024-08-25,CHATEAUROUX
2024-08-25,BADEN-VIENNE,15.0,0.0,10.0,0,2024-08-25,BADEN-VIENNE
2024-08-25,BEAUMONT DE LOMAGNE,15.0,0.0,10.0,0,2024-08-25,BEAUMONT DE LOMAGNE
2024-08-25,MONT DE MARSAN,15.0,0.0,10.0,0,2024-08-25,MONT DE MARSAN
2024-08-26,OSTENDE,15.0,0.0,10.0,0,2024-08-26,OSTENDE
2024-08-26,VINCENNES,23.5,0.0,9.1,0,2024-08-26,VINCENNES
2024-08-26,SANTIAGO,15.0,0.0,10.0,0,2024-08-26,SANTIAGO
2024-08-26,MOULINS,15.0,0.0,10.0,0,2024-08-26,MOULINS
2024-08-26,ARGENTAN,15.0,0.0,10.0,0,2024-08-26,ARGENTAN
2024-08-27,AVENCHES,15.0,0.0,10.0,0,2024-08-27,AVENCHES
2024-08-27,LA CAPELLE,15.0,0.0,10.0,0,2024-08-27,LA CAPELLE
2024-08-27,DIEPPE,15.0,0.0,10.0,0,2024-08-27,DIEPPE
2024-08-27,WAREGEM,15.0,0.0,10.0,0,2024-08-27,WAREGEM
2024-08-27,CABOURG,25.4,0.0,7.0,0,2024-08-27,CABOURG
2024-08-27,VICHY,25.4,0.0,11.5,0,2024-08-27,VICHY
2024-08-28,BADEN-BADEN,15.0,0.0,10.0,0,2024-08-28,BADEN-BADEN
2024-08-28,COMPIEGNE,28.6,0.0,9.5,0,2024-08-28,COMPIEGNE
2024-08-28,GELSENKIRCHEN,15.0,0.0,10.0,0,2024-08-28,GELSENKIRCHEN
2024-08-28,VINCENNES,26.2,0.0,9.5,0,2024-08-28,VINCENNES
2024-08-28,LES SABLES D OLONNE,15.0,0.0,10.0,0,2024-08-28,LES SABLES D OLONNE
2024-08-29,STRASBOURG,15.0,0.0,10.0,0,2024-08-29,STRASBOURG
2024-08-29,ParisLongchamp,24.2,0.0,8.4,0,2024-08-29,ParisLongchamp
2024-08-29,PORNICHET,15.0,0.0,10.0,0,2024-08-29,PORNICHET
2024-08-29,VAAL,15.0,0.0,10.0,0,2024-08-29,VAAL
2024-08-29,BORELY,15.0,0.0,10.0,0,2024-08-29,BORELY
2024-08-30,MONS (GHLIN),15.0,0.0,10.0,0,2024-08-30,MONS (GHLIN)
2024-08-30,VINCENNES,19.2,0.0,15.2,0,2024-08-30,VINCENNES
2024-08-30,DIEPPE,15.0,0.0,10.0,0,2024-08-30,DIEPPE
2024-08-30,LAVAL,18.6,0.0,12.1,0,2024-08-30,LAVAL
2024-08-30,LA TESTE,15.0,0.0,10.0,0,2024-08-30,LA TESTE
2024-08-31,HALLE,15.0,0.0,10.0,0,2024-08-31,HALLE
2024-08-31,VINCENNES,26.1,0.9,3.4,0,2024-08-31,VINCENNES
2024-08-31,LA CLAYETTE,15.0,0.0,10.0,0,2024-08-31,LA CLAYETTE
2024-08-31,WOLVEGA,15.0,0.0,10.0,0,2024-08-31,WOLVEGA
2024-08-31,LA TESTE,15.0,0.0,10.0,0,2024-08-31,LA TESTE
2024-08-31,CRAON,25.4,0.0,7.3,0,2024-08-31,CRAON
2024-09-01,ParisLongchamp,26.8,0.2,17.9,0,2024-09-01,ParisLongchamp
2024-09-01,AUCH,15.0,0.0,10.0,0,2024-09-01,AUCH
2024-09-01,FEURS,15.0,0.0,10.0,0,2024-09-01,FEURS
2024-09-01,SALON DE PROVENCE,15.0,0.0,10.0,0,2024-09-01,SALON DE PROVENCE
2024-09-01,CRAON,23.0,0.1,15.9,0,2024-09-01,CRAON
2024-09-01,BADEN-BADEN,15.0,0.0,10.0,0,2024-09-01,BADEN-BADEN
2024-09-02,SON PARDO,15.0,0.0,10.0,0,2024-09-02,SON PARDO
2024-09-02,CRAON,20.2,0.2,16.0,0,2024-09-02,CRAON
2024-09-02,LE CROISE LAROCHE,25.2,0.0,14.3,0,2024-09-02,LE CROISE LAROCHE
2024-09-02,GRAIGNES,15.0,0.0,10.0,0,2024-09-02,GRAIGNES
2024-09-02,FEURS,15.0,0.0,10.0,0,2024-09-02,FEURS
2024-09-02,BORELY,15.0,0.0,10.0,0,2024-09-02,BORELY
2024-09-03,VAAL,15.0,0.0,10.0,0,2024-09-03,VAAL
2024-09-03,CHANTILLY,21.0,0.0,13.7,0,2024-09-03,CHANTILLY
2024-09-03,MONS (GHLIN),15.0,0.0,10.0,0,2024-09-03,MONS (GHLIN)
2024-09-03,BEAUMONT DE LOMAGNE,15.0,0.0,10.0,0,2024-09-03,BEAUMONT DE LOMAGNE
2024-09-03,VINCENNES,20.7,0.1,12.7,0,2024-09-03,VINCENNES
2024-09-04,GELSENKIRCHEN,15.0,0.0,10.0,0,2024-09-04,GELSENKIRCHEN
2024-09-04,LA CAPELLE,15.0,0.0,10.0,0,2024-09-04,LA CAPELLE
2024-09-04,SAN ISIDRO,15.0,0.0,10.0,0,2024-09-04,SAN ISIDRO
2024-09-04,LYON-PARILLY,22.9,0.1,9.0,0,2024-09-04,LYON-PARILLY
2024-09-04,VIRE,15.0,0.0,10.0,0,2024-09-04,VIRE
2024-09-05,LA CEPIERE,15.0,0.0,10.0,0,2024-09-05,LA CEPIERE
2024-09-05,ParisLongchamp,16.9,0.4,14.0,0,2024-09-05,ParisLongchamp
2024-09-05,VINCENNES,16.9,0.0,13.1,0,2024-09-05,VINCENNES
2024-09-05,LYON-PARILLY,18.0,0.1,4.1,0,2024-09-05,LYON-PARILLY
2024-09-06,FAIRVIEW,15.0,0.0,10.0,0,2024-09-06,FAIRVIEW
2024-09-06,VINCENNES,21.7,0.0,9.8,0,2024-09-06,VINCENNES
2024-09-06,CLAIREFONTAINE,21.7,0.0,5.7,0,2024-09-06,CLAIREFONTAINE
2024-09-06,LES SABLES D OLONNE,15.0,0.0,10.0,0,2024-09-06,LES SABLES D OLONNE
2024-09-06,SAINT-CLOUD,18.5,0.0,6.6,0,2024-09-06,SAINT-CLOUD
2024-09-07,DAX,15.0,0.0,10.0,0,2024-09-07,DAX
2024-09-07,WOLVEGA,15.0,0.0,10.0,0,2024-09-07,WOLVEGA
2024-09-07,VINCENNES,23.7,0.0,14.7,0,2024-09-07,VINCENNES
